category_id,center_x,center_y
0,620.943187713623,608.5527153015137
0,1649.5405616760254,555.825065612793
0,878.1220474243164,653.7785873413086
0,609.8469581604004,658.5642471313477
0,1184.3127822875977,801.7950057983398
0,904.0896110534668,612.9996299743652
0,883.9828443527222,615.801097869873
0,1657.6202507019043,582.3672389984131
0,843.0670852661133,721.7028102874756
0,1055.2065200805664,708.990020275116
0,1043.3827438354492,805.538158416748
0,740.6569080352783,665.880012512207
0,908.9311256408691,652.6650123596191
0,553.038200378418,615.2225151062012
0,600.3693237304688,626.6467514038086
0,852.7759399414062,626.8852462768555
0,1045.0301132202148,664.0632858276367
0,1046.7195129394531,590.5041637420654
0,1158.0325546264648,769.110481262207
0,786.7835845947266,657.6698341369629
0,781.7551040649414,795.9685440063477
0,1770.7916870117188,548.2198057174683
0,1199.2347412109375,784.8188819885254
0,788.4107513427734,713.8113714456558
0,803.7264976501465,804.1881408691406
0,1058.0655641555786,650.754955291748
0,1394.8594284057617,817.5837631225586
0,1034.7345275878906,720.8451905250549
0,1166.1563529968262,810.2989349365234
0,841.6505279541016,650.3984413146973
0,1027.9545593261719,376.103796005249
0,791.0926780700684,443.9966583251953
0,1067.397705078125,782.2643661499023
0,1258.038963317871,448.9538154602051
0,892.2288947105408,706.0986938476562
0,1924.7108421325684,536.9073791503906
0,1136.2960815429688,297.4461479187012
0,832.8366317749023,669.9922332763672
0,1013.9052886962891,702.5196075439453
0,961.1519432067871,468.90248107910156
0,859.3354721069336,599.1908645629883
0,1005.7437400817871,360.7598295211792
0,1015.6875610351562,635.5936393737793
0,1075.111587524414,805.58203125
0,1069.695655822754,403.34167098999023
0,763.9057388305664,674.7845687866211
0,866.1707611083984,677.4076919555664
0,1071.8577847480774,373.6203498840332
0,1800.2815113067627,555.0502166748047
0,882.3528366088867,636.9223785400391
0,807.1317672729492,607.3632164001465
0,1097.978271484375,809.3915176391602
0,635.7863121032715,629.8388366699219
0,1209.4679412841797,311.0579376220703
0,1129.1713409423828,365.0138273239136
0,515.2006378173828,429.9290466308594
0,995.0150718688965,701.8869018554688
0,946.3976306915283,706.3718414306641
0,811.9299392700195,722.4980087280273
0,837.5072212219238,390.95101165771484
0,669.1540985107422,403.4005126953125
0,816.5326538085938,695.7419357299805
0,766.0480003356934,408.44397926330566
0,1150.0951957702637,796.9008674621582
0,906.8536376953125,714.297149181366
0,892.8830337524414,369.53053188323975
0,1081.8572149276733,655.5422248840332
0,1069.1232147216797,323.7911071777344
0,600.498363494873,605.5387115478516
0,815.2231292724609,677.7532272338867
0,1085.8347673416138,683.4397811889648
0,1675.8916511535645,569.4007415771484
0,1368.4728317260742,793.5117454528809
0,1002.0648994445801,712.9106523990631
0,1306.4532737731934,727.1834726333618
0,1157.6578483581543,713.8793125152588
0,822.4887428283691,630.0676383972168
0,767.5979328155518,696.8365325927734
0,1245.787199497223,792.7427978515625
0,1072.028923034668,664.6598510742188
0,1083.440016746521,471.8716011047363
0,1217.3678359985352,386.7162170410156
0,873.7502365112305,469.91140365600586
0,884.8715896606445,822.7209854125977
0,877.8620681762695,771.0917854309082
0,880.6645202636719,690.7136154174805
0,943.1968250274658,794.3655128479004
0,1176.3404808044434,323.5582580566406
0,886.8161163330078,412.68417739868164
0,701.1926498413086,383.16432189941406
0,1000.5946426391602,782.212028503418
0,548.5884323120117,419.8577365875244
0,890.9886016845703,667.097282409668
0,700.5341644287109,640.7026596069336
0,1103.7363662719727,479.81503677368164
0,1166.9633483886719,792.167106628418
0,1191.3017349243164,417.00456619262695
0,1751.6409301757812,730.7522497177124
0,677.4011993408203,765.9174652099609
0,986.2948265075684,392.4605884552002
0,1103.6796283721924,766.2222061157227
0,1119.0037441253662,399.9657154083252
0,854.8643188476562,655.8771018981934
0,922.0152492523193,831.3784523010254
0,648.1590766906738,746.7490215301514
0,1139.1118125915527,807.5651969909668
0,1004.381706237793,655.534496307373
0,958.8823127746582,617.6173667907715
0,627.6938285827637,588.0793209075928
0,738.5269775390625,445.0862693786621
0,1120.8258876800537,479.23927307128906
0,608.5204315185547,382.61771392822266
0,1289.3773784637451,366.7705821990967
0,1732.3881378173828,725.7320175170898
0,1197.9823989868164,698.6677627563477
0,964.4665603637695,824.1569786071777
0,557.5486059188843,643.1469650268555
0,1123.627893447876,491.1166000366211
0,865.7313995361328,636.8781433105469
0,1537.1607704162598,671.789924621582
0,855.5441131591797,412.32186126708984
0,1064.3715362548828,631.6956329345703
0,1223.636215209961,306.3531188964844
0,846.2385559082031,357.27003240585327
0,955.140079498291,663.7959899902344
0,873.2328567504883,730.9908752441406
0,889.4023361206055,731.8247232437134
0,1099.4527416229248,288.3964424133301
0,976.4293174743652,370.800621509552
0,788.6364288330078,625.9340057373047
0,983.957202911377,801.3143157958984
0,1302.7903594970703,431.6598129272461
0,1419.569709777832,471.5990180969238
0,1222.144920349121,338.90106201171875
0,378.36473846435547,403.79478645324707
0,1024.4274978637695,770.6489543914795
0,870.7717056274414,708.2369413375854
0,1375.1406478881836,454.2886962890625
0,1186.742073059082,303.5960464477539
0,903.6312589645386,794.9587326049805
0,673.473762512207,782.2107582092285
0,964.6809349060059,642.5811538696289
0,539.0360362529755,443.17767333984375
0,928.4218425750732,674.3531723022461
0,917.8921928405762,477.47583389282227
0,946.8641624450684,600.8947639465332
0,1038.0316619873047,752.7813816070557
0,213.88585472106934,437.6027374267578
0,578.2323665618896,619.2146263122559
0,779.8306198120117,761.6106777191162
0,1144.0602111816406,403.84443283081055
0,1110.6574687957764,796.1392936706543
0,1110.573034286499,349.66036224365234
0,1866.4683094024658,542.7675404548645
0,1423.2695093154907,706.3348388671875
0,1026.7248764038086,408.75279235839844
0,1079.8894624710083,633.5551528930664
0,1005.7541122436523,674.7099838256836
0,894.6175346374512,538.9193439483643
0,718.0062894821167,787.0390090942383
0,682.9558715820312,463.69424057006836
0,1045.2723083496094,423.12158203125
0,1083.2107543945312,308.3401107788086
0,585.1626129150391,738.751594543457
0,606.0619888305664,708.3055191040039
0,578.4147968292236,500.4871520996094
0,1026.2367095947266,351.89271545410156
0,1201.9648666381836,334.1448974609375
0,914.9820709228516,815.7594795227051
0,1217.9518280029297,730.5018768310547
0,1229.9749221801758,801.0737609863281
0,454.3955726623535,684.1459579467773
0,999.2379264831543,597.9746742248535
0,711.1827239990234,443.8997497558594
0,1308.041130065918,649.3715896606445
0,1589.5265772938728,550.5375127792358
0,1306.4321212768555,774.7007331848145
0,760.017484664917,659.005859375
0,1107.0504512786865,420.6647148132324
0,1109.9161758422852,550.410361289978
0,941.9880714416504,658.8138542175293
0,1294.4511337280273,837.0257873535156
0,740.9874725341797,600.4799728393555
0,1372.1366577148438,702.697135925293
0,764.7521572113037,729.4366989135742
0,945.4862060546875,680.851692199707
0,1477.4185028076172,768.3226890563965
0,1033.7134094238281,699.3912353515625
0,1052.5804061889648,348.6884994506836
0,1137.4116134643555,633.3489036560059
0,1850.1419944763184,676.4873733520508
0,516.5695724487305,720.2604293823242
0,555.5320777893066,662.7882919311523
0,1388.3317947387695,714.0012171268463
0,1239.4579010009766,336.54115295410156
0,1002.550537109375,396.17320251464844
0,1057.3246536254883,694.624755859375
0,565.693489074707,705.309323310852
0,230.8142852783203,567.8821849822998
0,1081.517349243164,584.9383926391602
0,919.803337097168,377.38683319091797
0,1272.4208679199219,781.8516235351562
0,1147.486587524414,715.4785919189453
0,1220.1765823364258,786.9457130432129
0,1081.2405347824097,493.4876174926758
0,1118.7349128723145,376.6472988128662
0,290.54309844970703,462.93859100341797
0,1241.4743041992188,305.8443145751953
0,962.3002433776855,719.4725756645203
0,1446.5551090240479,455.6585884094238
0,994.202880859375,679.052360534668
0,975.0914840698242,664.9504318237305
0,1049.2981796264648,393.2427673339844
0,1084.2928495407104,326.24908447265625
0,1683.6499061584473,548.3754653930664
0,913.7205104827881,577.3935050964355
0,1535.6709747314453,357.2362823486328
0,960.9741859436035,686.8728866577148
0,869.3921432495117,802.2032241821289
0,1166.4775123596191,744.9087467193604
0,1100.551435470581,729.0566425323486
0,598.1845359802246,378.45641040802
0,909.9354381561279,763.9415493011475
0,710.6826553344727,673.5154647827148
0,1441.2470092773438,598.5287780761719
0,643.4132385253906,568.3614559173584
0,1236.3297270461917,636.4659957885742
0,1212.8044204711914,621.9468307495117
0,1180.4833183288574,786.1268539428711
0,1100.393009185791,359.4811248779297
0,1313.7531929016113,714.4058203697205
0,1270.311019897461,830.8379554748535
0,1781.4866333007812,731.7385177612305
