category_id,center_x,center_y
0,1277.6153926849365,703.7469329833984
0,562.52783203125,832.2777709960938
0,1210.533218383789,1063.0685693919659
0,1305.0766563415527,866.2685699462891
0,1095.1524810791016,1127.7411499023438
0,862.6058120727539,561.546257019043
0,980.1458282470703,947.5902328491211
0,1172.040370941162,900.8209915161133
0,1054.5154256820679,849.2793960571289
0,1218.251937866211,729.902717590332
0,908.6711730957031,526.2514326572418
0,1224.4519805908203,572.8157844543457
0,957.6324729919434,998.6628036499023
0,1299.6617984771729,906.5723705291748
0,721.1142201423645,657.4951438903809
0,747.080099105835,1157.481517791748
0,761.7268524169922,803.1082916259766
0,603.1180801391602,837.1752738952637
0,1047.1407623291016,969.2175521850586
0,1024.6368408203125,962.1936683654785
0,810.2722511291504,1163.1308364868164
0,1313.0800514221191,841.1717147827148
0,944.7835216522217,945.0430946350098
0,934.728099822998,1007.6556625366211
0,873.9841690063477,533.0431342124939
0,888.4894485473633,936.8210353851318
0,804.7236061096191,1043.50390625
0,867.7287826538086,717.6242752075195
0,1161.0832405090332,741.265772819519
0,1139.5874519348145,1074.1210632324219
0,1391.7286758422852,625.2843399047852
0,897.846113204956,1127.072093963623
0,855.6546401977539,701.6280586719513
0,1674.9511833190918,409.03747177124023
0,1156.8589134216309,947.1917877197266
0,1265.03076171875,736.3936862945557
0,1462.5728302001953,783.6277351379395
0,1058.0336151123047,942.9544506072998
0,1566.203224182129,313.1199035644531
0,1170.4432640075684,967.6760787963867
0,895.7199096679688,492.00413513183594
0,1095.8278217315674,849.1054611206055
0,606.239803314209,683.3169937133789
0,1272.3825674057007,870.6474609375
0,1037.5476455688477,903.6683435440063
0,1113.8411273956299,886.3307194709778
0,713.2686346769333,683.6661529541016
0,639.2845268249512,825.6133117675781
0,437.89619064331055,851.7911911010742
0,798.8881149291992,591.841459274292
0,926.4239158630371,458.45805740356445
0,1589.0433883666992,419.3331985473633
0,756.8930797576904,684.3092880249023
0,764.7861080169678,639.087776184082
0,1424.4796886444092,588.9588966369629
0,1258.6889095306396,714.6878938674927
0,913.143310546875,935.5019264221191
0,1083.3503494262695,342.22965240478516
0,946.4711780548096,1029.1672973632812
0,1125.4047870635986,862.2281036376953
0,1451.9078388214111,586.0387363433838
0,922.0321006774902,1036.4986953735352
0,481.91613388061523,805.0948677062988
0,1264.821756362915,1004.4499092102051
0,765.0872859954834,1072.4419264793396
0,1529.5440216064453,548.752197265625
0,1027.0072784423828,858.6403732299805
0,1505.3402938842773,793.7265281677246
0,958.1062393188477,668.2365875244141
