category_id,center_x,center_y
0,1563.294792175293,640.7389450073242
0,1481.05224609375,552.2725419998169
0,1619.936089515686,728.8711090087891
0,1473.5125637054443,853.3878860473633
0,1607.6701126098633,581.79958152771
0,1664.4687538146973,671.2776794433594
0,1423.0505375862122,553.8020582199097
0,1458.4557285308838,573.399335861206
0,1585.7273623943329,641.5588607788086
0,1627.5059261322021,597.3719367980957
0,149.74871826171875,1074.719557762146
0,1468.3632888793945,826.4538040161133
0,1352.257266998291,653.008846282959
0,1550.9672393798828,661.5350151062012
0,1393.1874618530273,215.37178230285645
0,1602.1077132225037,622.6844863891602
0,1421.30699634552,228.96576690673828
0,1670.8255424499512,648.8061561584473
0,1513.9121055603027,323.6785659790039
0,1400.7802200317383,619.1987571716309
0,1406.2301840782166,369.892635345459
0,1570.759651184082,209.8934907913208
0,344.0514373779297,948.4693031311035
0,1435.368169784546,184.08763551712036
0,882.0067019462585,256.1096878051758
0,1080.1053924560547,884.9657745361328
0,1073.0197591781616,310.65386962890625
0,907.7212600708008,436.7419662475586
0,1489.482120513916,341.0048370361328
0,1269.629207611084,621.9671936035156
0,555.127254486084,795.1310157775879
0,1541.2255973815918,344.32808685302734
0,1234.9848251342773,189.91950917243958
0,1003.109058380127,357.7219319343567
0,174.74769592285156,1062.993055343628
0,1059.2613830566406,689.7005157470703
0,1475.0523471832275,206.92407608032227
0,1382.2313766479492,367.507493019104
0,1583.3298590183258,679.2797927856445
0,1279.0663833618164,736.8135566711426
0,943.2318229675293,951.1468238830566
0,1327.4089469909668,127.80667114257812
0,1448.448413848877,723.9387588500977
0,1321.3965187072754,431.60352325439453
0,1550.8262252807617,203.9746551513672
0,1373.1779556274414,713.6922338008881
0,1373.2650604248047,605.4695129394531
0,1008.9745025634766,883.8258943557739
0,1458.8519477844238,197.4414825439453
0,1345.5354537963867,369.1467876434326
0,529.5633230209351,602.5778999328613
0,1690.6358261108398,493.29593658447266
0,380.6374921798706,808.3331184387207
0,408.8487129211426,1162.3947448730469
0,385.8992223739624,829.3366470336914
0,1279.653512954712,191.69513702392578
0,1459.5451641082764,756.8570728302002
0,1599.2620387077332,465.3421745300293
0,1224.0357971191406,245.8445167541504
0,773.1014022827148,537.1208257675171
0,1716.6772651672363,594.3335723876953
0,1494.6456756591797,742.0782165527344
0,1433.6407279968262,749.0641574859619
0,1388.0006408691406,578.6657199859619
0,569.1773281097412,437.2920455932617
0,1166.8016891479492,382.63648986816406
0,1559.6790313720703,684.411994934082
0,489.62711334228516,522.4633331298828
0,1081.2382135391235,224.13536071777344
0,1289.6196060180664,421.4779968261719
0,1019.9219818115234,386.78843879699707
0,677.5879364013672,369.80122423171997
0,1632.953296661377,563.5570526123047
0,792.3958625793457,299.48201751708984
0,264.3474311828613,1126.0682125091553
0,910.160623550415,370.19046449661255
0,914.1781234741211,550.250732421875
0,1194.4467468261719,436.4828987121582
0,1578.5742111206055,763.352861404419
0,958.4403266906738,1005.8348922729492
0,1496.9932022094727,668.9362411499023
0,1071.3759689331055,249.63025283813477
0,265.92506408691406,891.2691066265106
0,1428.4031143188477,815.6995124816895
0,1396.0341033935547,242.1001262664795
0,497.24498748779297,713.6057863235474
0,955.8891181945801,507.3300323486328
0,1470.9759101867676,182.34868621826172
0,946.8050498962402,536.9878845214844
0,455.90899658203125,1090.9208507537842
0,1460.5078239440918,386.70745849609375
0,400.3060531616211,626.4177932739258
0,768.4465713500977,848.6520538330078
0,1043.631088256836,727.2613372802734
0,1073.043556213379,555.0101766586304
0,1045.4697570800781,236.29159545898438
0,1335.029972076416,821.611743927002
0,1619.6955213546753,694.446662902832
0,855.3948974609375,917.4634189605713
0,1076.3835954666138,929.1213531494141
0,1490.3948059082031,710.7557144165039
0,1016.629753112793,254.90399551391602
0,1393.8550109863281,189.89121198654175
